id,category,matched_actions,scene_id,persona_id,query
N695,电池+系统设置,跳转到电池设置页面；一键开启省电模式,low_battery_outdoor,senior_programmer,去机场前想先确认续航。弄个续航提醒卡片，显示手机电量和是否在充电，再需要续航时能从卡片开启省电，信息简单点就行。
N696,音乐+系统设置,模式切换（免打扰、睡眠、学习）；跳转到每日30首和收藏页面,music_focus_sleep,gen_z_student,想整一个助眠小组件，加班结束想早点安静下来，把睡眠模式入口放上去，另外留一个舒缓音乐入口，准备休息时直接打开，别让我来回切应用。
N697,电池+位置,跳转到电池设置页面,low_battery_safety_contact,car_commuter,返程前想看看电量和当前位置，帮我做个低电量位置卡片，让我先确认手机还有多少电，也能进入电池设置，同时把当前位置作为后续安排的参考。
N698,电池+系统设置,跳转到电池设置页面；一键开启省电模式,low_battery_outdoor,senior_programmer,准备开始跑单，手机还没充满，来个续航提醒卡片，告诉我剩余电量，点一下再看电池详情，同时电量不够时能一键开启省电模式，我想少点几下。
N699,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,临时换了位置，准备和家里说一声。请帮我做个安全联系卡片，让我一眼看到当前所在地点，同时保留一键联络，电量不多时少操作几步，赶时间时也方便用。
N700,天气+电话,查询天气状况；拨打电话,weather_care_contact,field_sales_worker,家里人今天要出门，帮我做个天气关怀卡片，天气变差时给我一个明显提醒，再留一个快速拨号入口，方便随时报平安，我想少点几下。
N701,备忘录+闹钟,跳转到备忘录；跳具体的tab页（跳转世界时钟、秒表、计时器）,memo_timed_reminder,new_parent,我想要一个事项提醒卡片，临时事情多，怕错过计时，先列出备忘里的重点事项和提醒时间，再把计时器放在顺手的位置，操作尽量直接一点。
N702,位置+导航,跳转去导航,current_location_navigation,delivery_ride_worker,晚上结束工作准备回去，来个位置导航卡片，把当前位置作为后续安排的参考，再让我从卡片直接开始返程导航。
N703,备忘录+系统设置,跳转到备忘录；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,memo_focus_setup,office_worker,今晚要把积压的事情收尾，想要一个专注事项卡片，显示备忘里的安排，并保留备忘录入口，再需要专心时能一键打开免打扰。
N704,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,household_stockpiler,今天要出趟门，行李还没收完。帮我做个出门准备卡片，先告诉我清单还缺什么，点一下看详情，再显示现在的天气、体感和预警信息。
N705,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,备忘里的事情处理完了，给我做个回家事项卡片，把备忘里的准备清单带上，点一下能查看原文，另外留一个明显的回家导航入口，最好一眼就能看明白。
N706,日历+电话,查询日程；跳转日程；拨打电话,schedule_quick_contact,office_worker,下一项日程需要提前联系对方，帮我做个会议联络小组件，显示临近会议的名称和时间，并留一个日程入口，同时留一个一键联系入口，方便马上沟通，别让我来回切应用。
N707,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,请帮我做个报平安小组件，到陌生地方后需要尽快联系家人，让我一眼看到当前所在地点，另外保留一键联络，电量不多时少操作几步，信息简单点就行。
N708,相机+导航,跳转到相机界面；跳转去导航,spot_shooting_return,frequent_business_traveler,帮我做个外拍导航小组件，准备在外面拍一会儿，结束后直接回去，保留一个明显的拍摄入口，同时点一下就能开始回家导航，别让我来回切应用。
N709,天气+电话,查询天气状况；拨打电话,weather_care_contact,night_market_vendor,天气突然变差，想问问家里情况。做个天气联系卡片，让我先确认天气状况和风险提醒，另外留一个快速拨号入口，方便随时报平安。
N710,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,market_grocery_buyer,出差前想把清单和天气一起过一遍。麻烦做个出行清单卡片，让我快速过一遍准备清单和提醒，再显示现在的天气、体感和预警信息，信息简单点就行。
N711,日历+电话,查询日程；跳转日程；拨打电话,schedule_quick_contact,office_worker,下一项日程需要提前联系对方，给我做个会议联络小组件，让我先看清几点开什么会，点一下还能进日程，另外留一个一键联系入口，方便马上沟通，操作尽量直接一点。
N712,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,想整一个晚安小组件，晚上想听点轻松的早点睡，留一个舒缓音乐入口，准备休息时直接打开，同时把明早的闹钟入口放上去，点一下能查看，信息简单点就行。
N713,备忘录+相机,跳转到备忘录；跳转到相机界面,photo_trip_check,co_renting_young_adult,给我来个外拍准备小组件，今天拍摄环节多，想少切几个应用，显示清单标题、内容和备忘录入口，再让我少点几步就能进入相机，临时要用时别绕太多层。
N714,电池+运动健康,跳转到电池设置页面；跳转锻炼时长页,outdoor_sport_device_guard,college_exam_student,周末要骑很久，想先检查设备，想整一个运动续航卡片，显示手机电量和是否在充电，另外让我快速看运动数据和完成情况，我想少点几下。
N715,相机+位置,跳转到相机界面,spot_shooting_return,short_trip_errand_user,想要一个外拍位置卡片，走到陌生街区想随手拍一下，把当前位置作为后续安排的参考，另外让我少点几步就能进入相机，最好一眼就能看明白。
N716,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,晚上回去得晚，想先报个平安，我想要一个安全联系卡片，显示当前位置，方便家里人知道我在哪，另外保留一键联络，电量不多时少操作几步，信息简单点就行。
N717,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,internet_overtime_worker,明早要早起，今晚想早点休息，给我做个音乐闹钟卡片，把晚间常听的音乐放在顺手的位置，再把闹钟入口留出来，方便确认明早时间，我想少点几下。
N718,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,想整一个摄影准备小组件，准备出门取景，怕天气突然变，告诉我出门时是什么天气，有预警就提醒，另外到地方后能快速打开相机，临时要用时别绕太多层。
N719,电话+导航,跳转去导航；拨打电话,arrival_contact_navigation,novice_driver,赶去公司开会，路上可能会晚。帮我做个出发联络小组件，点一下直接进入去公司的导航，另外保留快速联系按钮，临时有事能及时沟通，操作尽量直接一点。
N720,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,market_grocery_buyer,周末要出趟门，行李还没收完，请帮我做个行李天气小组件，显示清单标题、内容和备忘录入口，同时告诉我出门时是什么天气，有预警就提醒，别让我来回切应用。
N721,备忘录+相机,跳转到备忘录；跳转到相机界面,photo_trip_check,co_renting_young_adult,到了现场要马上开拍。给我来个外拍准备小组件，显示清单标题、内容和备忘录入口，另外到地方后能快速打开相机，信息简单点就行。
N722,日历+导航,查询日程；跳转日程；跳转去导航,schedule_location_navigation,field_sales_worker,早会不能迟到，想早点看路线，想要一个日程导航卡片，把明天的安排和提醒时间带上，再点一下直接进入去公司的导航，操作尽量直接一点。
N723,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,晚上回去得晚，想先报个平安。麻烦做个安全联系卡片，显示当前位置，方便家里人知道我在哪，再留一个快速拨号入口，方便随时报平安。
N724,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,household_stockpiler,准备短途出行，怕漏带东西，给我做个出门准备卡片，让我核对清单还有什么没准备，再让我先看天气和温度，再决定是否出门，信息简单点就行。
N725,日历+电话,查询日程；跳转日程；拨打电话,schedule_quick_contact,office_worker,给我做个会议联络小组件，下一项日程需要提前联系对方，让我一眼看到会议标题和时间，点一下查看详情，同时需要时能直接给对方打电话，操作尽量直接一点。
N726,闹钟+系统设置,跳转闹钟；模式切换（免打扰、睡眠、学习）,bedtime_tomorrow_plan,fitness_runner,帮我做个闹钟模式小组件，明天要早起，想把睡前设置一次弄好，把闹钟入口留出来，方便确认明早时间，同时保留睡眠模式切换，避免继续被消息打扰，把最重要的放前面。
